  CCSDS_OEM_VERS = 2.0
  CREATION_DATE  = 2025-11-10T00:56:18
  ORIGINATOR     = BACC

  META_START
  OBJECT_NAME    = KJZ
  OBJECT_ID      = CSS
  CENTER_NAME    = EARTH
  REF_FRAME      = EME2000
  TIME_SYSTEM    = UTC
  START_TIME     = 2025-11-10T00:00:00.000000
  STOP_TIME      = 2025-11-17T00:00:00.000000
  META_STOP

  COMMENT OEM data, unit is km and km/s.
  2025-11-10T00:00:00.000000       3087.035429972      -4026.138272128       4463.170084947    6.18414139540    4.55588251862   -0.16191294971
  2025-11-10T00:04:00.000000       4438.978144416      -2797.606922139       4259.579320631    5.01227837256    5.61838829872   -1.52407747089
  2025-11-10T00:08:00.000000       5463.273268312      -1362.579447926       3740.676450087    3.47063763797    6.26607145394   -2.77322506679
  2025-11-10T00:11:59.999999       6084.339665059        173.019793040       2944.893702297    1.67283397668    6.45130062452   -3.81709227552
  2025-11-10T00:15:59.999999       6256.327173328       1695.858017258       1931.130066055   -0.24847486811    6.16038035728   -4.57843371642
  2025-11-10T00:20:00.000000       5966.561642495       3093.543905943        774.428131700   -2.15120299780    5.41486362452   -5.00084050443
  2025-11-10T00:24:00.000000       5236.533716747       4262.976353138       -439.587886618   -3.89453424250    4.27014775961   -5.05311450352
  2025-11-10T00:27:59.999999       4120.302682044       5118.025417802      -1621.100845524   -5.34962916459    2.81134343693   -4.73175168834
  2025-11-10T00:31:59.999999       2700.413203117       5595.910053009      -2682.817192372   -6.40945388222    1.14664239643   -4.06110854619
  2025-11-10T00:36:00.000000       1081.670636446       5661.760147607      -3546.438153936   -6.99663458142   -0.60104782439   -3.09126315351
  2025-11-10T00:40:00.000000       -616.667501128       5311.049588844      -4148.391209576   -7.06878556457   -2.30334238935   -1.89405932973
  2025-11-10T00:43:59.999999      -2269.662136156       4569.780378927      -4444.416608468   -6.62113961643   -3.83574420212   -0.55756494626
  2025-11-10T00:47:59.999999      -3755.759030427       3492.495956169      -4412.707887062   -5.68647617891   -5.08628717644    0.82026495797
  2025-11-10T00:52:00.000000      -4965.561150971       2158.314018532      -4055.470991201   -4.33272366682   -5.96333470130    2.13845834332
  2025-11-10T00:56:00.000000      -5809.756012815        665.250244617      -3398.804329510   -2.65839117567   -6.40200982162    3.30006595660
  2025-11-10T00:59:59.999999      -6225.686745091       -876.829049577      -2490.889994894   -0.78580558486   -6.36906544205    4.21911462362
  2025-11-10T01:03:59.999999      -6182.088329481      -2354.171130109      -1398.593632753    1.14727529190   -5.86567322166    4.82687280547
  2025-11-10T01:08:00.000000      -5681.630008165      -3657.524443370       -202.646303773    2.99759132432   -4.92804041557    5.07733739605
  2025-11-10T01:12:00.000000      -4760.940100680      -4690.341171173       1008.324074887    4.62727044270   -3.62522206400    4.95120943657
  2025-11-10T01:15:59.999899      -3487.981997001      -5376.102682583       2144.465199514    5.91479641933   -2.05397794210    4.45765173904
  2025-11-10T01:19:59.999999      -1956.957024271      -5664.100823025       3121.485075859    6.76444701122   -0.33122910742    3.63352984198
  2025-11-10T01:24:00.000000       -281.194410401      -5533.204551818       3866.988360541    7.11352068650    1.41507779237    2.54043846301
  2025-11-10T01:28:00.000000       1415.361031525      -4993.338129656       4325.855849378    6.93675449460    3.05572932933    1.25980429111
  2025-11-10T01:31:59.999899       3007.373776072      -4084.625966734       4464.270995895    6.24782494526    4.46981290756   -0.11340679082
  2025-11-10T01:35:59.999999       4377.348821994      -2874.329372330       4272.132138744    5.09792272468    5.55343713899   -1.47774499548
  2025-11-10T01:40:00.000000       5424.214888421      -1451.865280183       3763.742552419    3.57192520095    6.22696819412   -2.73249310739
  2025-11-10T01:44:00.000000       6070.731600995         77.755082477       2976.756748399    1.78232953057    6.44087788831   -3.78496830169
  2025-11-10T01:47:59.999899       6269.186279953       1601.631964425       1969.427331274   -0.13877052431    6.17941539219   -4.55727269039
  2025-11-10T01:51:59.999999       6004.963259230       3007.306383263        816.323130011   -2.04937082559    5.46199559392   -4.99220562343
  2025-11-10T01:56:00.000000       5297.668057140       4191.097943852       -397.198251952   -3.80810737993    4.34193518623   -5.05765349616
  2025-11-10T02:00:00.000000       4199.676474816       5065.820139708      -1581.356981369   -5.28499987837    2.90248384205   -4.74912183981
  2025-11-10T02:03:59.999899       2792.188322118       5567.241293722      -2648.661694837   -6.37137650452    1.25042914293   -4.09002058461
  2025-11-10T02:07:59.999999       1179.097504262       5658.759444063      -3520.402352380   -6.98790330978   -0.49225195657   -3.12959929192
  2025-11-10T02:12:00.000000       -520.754287720       5333.962243823      -4132.410590599   -7.09005498185   -2.19752394324   -1.93899690470
  2025-11-10T02:16:00.000000      -2182.321135510       4616.950451661      -4439.687472607   -6.67087508422   -3.74066846448   -0.60581611198
  2025-11-10T02:19:59.999899      -3683.428990843       3560.480115414      -4419.602793032   -5.76106394858   -5.00898810709    0.77225108378
  2025-11-10T02:23:59.999999      -4913.585727072       2242.128873360      -4073.504193567   -4.42671467562   -5.90953801928    2.09423311978
  2025-11-10T02:28:00.000000      -5781.984724450        758.735048015      -3426.663493126   -2.76484905089   -6.37572424967    3.26291372797
  2025-11-10T02:32:00.000000      -6224.185519725       -780.554766936      -2526.538858055   -0.89692209652   -6.37226684063    4.19175652452
  2025-11-10T02:35:59.999899      -6206.996552023      -2262.213400126      -1439.416678080    1.03968569550   -5.89823497088    4.81140112373
  2025-11-10T02:39:59.999999      -5731.125696364      -3576.689474733       -245.620961149    2.90158268049   -4.98758804261    5.07499996364
